x,num
-0.345765859,0.7010113
-0.34817963799999996,0.6964332459999999
-0.343588203,0.699235022
-0.35593819600000004,0.6981577870000001
-0.34864792200000005,0.704416096
-0.33651232700000006,0.6702117320000001
-0.33163118399999997,0.672192276
-0.352950871,0.69370997
-0.344343215,0.693685353
-0.346120179,0.70871985
-0.33692020200000006,0.665923595
-0.349997103,0.711759567
-0.344692856,0.672776878
-0.332751393,0.6822476390000001
-0.36087566600000004,0.694898248
-0.338232696,0.6951019759999999
-0.34442114799999995,0.689520597
-0.363264501,0.692963898
-0.360707909,0.70590353
-0.32452032,0.67468214
-0.337683409,0.6842770579999999
-0.342212975,0.684075952
-0.33526507,0.694664478
-0.353990346,0.711639881
-0.357789814,0.709086537
-0.36351308200000004,0.703889668
-0.346679509,0.671343625
-0.36366781600000003,0.7039019470000001
-0.353290051,0.685175359
-0.361627847,0.6906612520000001
-0.32303965100000004,0.670844376
-0.325013369,0.6862558129999999
-0.362457931,0.7027713059999999
-0.32565975199999997,0.662073672
-0.356495529,0.713666558
-0.331245273,0.688853979
-0.365329146,0.704564691
-0.329823643,0.686577022
-0.35474169299999997,0.714570522
-0.353788227,0.6799923179999999
-0.36669129100000003,0.703904152
-0.320124209,0.66854918
-0.318975747,0.6850510240000001
-0.333265841,0.690582514
-0.321292609,0.687375188
-0.320314914,0.6746774320000001
-0.367375702,0.690849662
-0.320783675,0.673050046
-0.319147676,0.6700242160000001
-0.363398612,0.72353065
-0.34494146700000006,0.717387021
-0.330029517,0.69862318
-0.31777912399999997,0.6915416120000001
-0.315933615,0.687353075
-0.32788741600000004,0.65960604
-0.329795629,0.705148399
-0.37240779399999996,0.706204355
-0.334792584,0.710966051
-0.317443073,0.673096538
-0.373864591,0.711827278
-0.35642764,0.7213090659999999
-0.311762035,0.664461732
-0.371401221,0.699433863
-0.330763757,0.709330738
-0.35401842,0.675404131
-0.313994855,0.671193898
-0.34461727700000006,0.66338259
-0.371530443,0.722818196
-0.34758284700000003,0.663050234
-0.31421589899999997,0.6716542240000001
-0.32540282600000003,0.657843053
-0.372098327,0.724183738
-0.372602761,0.723867536
-0.330978006,0.711277127
-0.33390736600000004,0.712447822
-0.35322740700000005,0.6708231570000001
-0.312404245,0.6813689470000001
-0.37291753299999997,0.697086275
-0.33261001100000004,0.7126914259999999
-0.326212436,0.7021594640000001
-0.32357794,0.654277444
-0.371852875,0.7293338779999999
-0.377000809,0.705768347
-0.31309315600000004,0.65295428
-0.380516201,0.7257715459999999
-0.360015959,0.7313837409999999
-0.372563779,0.734613955
-0.324753523,0.7013251779999999
-0.375284255,0.699133158
-0.335612983,0.719381273
-0.327225178,0.711662591
-0.38879081600000004,0.7337127920000001
-0.324659467,0.704521835
-0.383526504,0.709546089
-0.34102729,0.658495963
-0.307464033,0.6851226690000001
-0.386203378,0.7127916809999999
-0.309615523,0.687319279
-0.379510075,0.7345961329999999
-0.384057164,0.720522463
-0.33999723200000004,0.6567607520000001
-0.37402555299999996,0.738897502
-0.388779879,0.7236961129999999
-0.359885395,0.670214474
-0.308126271,0.687257648
-0.37318188,0.6875514979999999
-0.35628628700000003,0.666661859
-0.38697218899999997,0.7167113420000001
-0.365542531,0.733979642
-0.324402452,0.645802736
-0.321849197,0.704247952
-0.34255832399999997,0.726101518
-0.29998236899999997,0.673698127
-0.37056461,0.7379738690000001
-0.301950634,0.6718401909999999
-0.342662215,0.728564918
-0.307404518,0.6502441170000001
-0.392068386,0.7403932209999999
-0.32249796399999997,0.70878315
-0.340824485,0.725919724
-0.377243549,0.7386082409999999
-0.327490956,0.642760992
-0.34033221,0.653276145
-0.39274525600000004,0.729023159
-0.370812476,0.740823805
-0.386082411,0.747145295
-0.303230703,0.681950152
-0.387536049,0.7388094070000001
-0.315007657,0.642046869
-0.316484094,0.63973695
-0.305446178,0.64572686
-0.375826359,0.7467198970000001
-0.295278996,0.6738471979999999
-0.30671885600000004,0.643996418
-0.38304922,0.749027133
-0.380473018,0.7490314840000001
-0.308510363,0.639881849
-0.300740868,0.6797503229999999
-0.39791402200000003,0.731125712
-0.295472413,0.657640934
-0.299497396,0.643064082
