x,y,num
11.927099441231643,10.246091019315841,2
12.607770672985819,10.167061391238727,1
11.44942900624118,11.864029109420663,0
11.08122070494559,10.722894955166241,2
12.803857909696612,11.888935954732357,0
9.706494507905816,11.077885095248266,2
12.04020445152001,11.558193143684115,2
10.108621663312965,11.737085334015559,1
10.656946687655822,11.714239464912833,1
10.411845041407192,11.284913550840622,2
9.06909526211435,11.307321761296777,1
10.864612405984753,11.767763963054419,2
10.20429609694532,9.213841410572453,1
11.808367441147308,10.430189670919365,2
11.574317274249507,10.968021524422491,2
10.691983817156714,11.033359471974755,2
10.149595700869401,11.935715022130946,2
10.836723634748344,10.619249914257413,1
10.532928610272638,11.623218502065836,1
11.155236930516109,11.26348923641632,1
10.235737289182692,11.333440790681815,2
11.633798766010425,11.69962142855678,2
10.533220280740169,12.563698769413495,1
11.233609289033247,9.94223784214097,1
11.390050982383396,10.859631865216604,2
11.278213112319667,11.747456215838927,2
11.772578964347655,11.935768827901535,2
11.513462888002437,10.427450908769613,1
11.877163964336074,11.255781676554804,2
10.748043039495933,9.881990067728417,2
10.187460706948466,10.421427095809655,1
11.842517653196058,11.112793008101775,1
12.623465304518922,11.652836729260681,1
10.584823814189178,10.960134481419049,2
10.55957869683818,11.335160530737419,2
11.179256208536112,10.486487070708252,1
11.117644486882973,10.560327729252379,2
11.195978789323537,10.639097205468286,2
11.265465440260352,10.573026085212252,1
11.6538161473307,10.812678685503439,2
12.019017183679951,10.347791398531939,2
14.647733407658789,11.112509829083818,3
13.714675776344881,12.187615386874722,3
12.06441293230661,9.872657019722755,3
14.04706388336218,11.555113896670223,3
14.379344220624457,10.768077752397494,3
12.204500821629937,10.288985771639611,2
13.106957448449181,10.508426323858814,2
12.053256868487141,11.317347795424785,2
12.883216637755783,10.61932270209223,3
11.563113759458501,11.632878451103474,2
14.69842192452299,10.739670332070384,2
12.823043724317943,9.448759223468798,3
13.862710344827875,11.369253503507275,3
13.272729932010316,10.512442898460169,4
13.291730136987304,11.323712472482685,2
12.756438096480023,11.978555569229805,2
13.400562034443453,11.472399523227944,2
12.56806877923774,11.549890386881263,2
13.823558090945877,10.730980923685472,2
13.324846355052582,9.382905298247803,3
12.157009817790184,11.619322463312743,3
13.946477988568446,11.367209713356564,3
13.390100637658852,9.239653206200584,3
11.853384212545736,10.30953866995359,1
13.847311975769063,12.257530634702059,2
12.257702235870617,9.846122150292189,3
13.657185206519951,10.868475354238953,2
14.296138306682032,12.571217468076597,3
13.398703364499369,10.709803959426587,1
12.823161347270705,10.541238228683751,2
11.834296396458399,10.457702807006727,3
11.904219927315548,10.48215393418241,2
12.84167288146981,9.531948262849891,2
13.65583608073769,10.917180210306396,3
12.960083379116343,10.788174637386655,1
13.189050800340281,11.072037148724627,2
13.435864146021503,11.602433093914215,3
12.92206632160958,11.429463418552988,3
13.443442141622901,12.203405431044317,1
12.83847768286049,12.790683813120218,3
11.105338994330326,13.595308655041686,4
11.712340255909211,12.11930549780371,5
11.749191575116239,11.813255022335756,3
12.18708122722556,14.270046490144313,3
13.425036797872053,11.809619390037604,5
11.644095853268174,13.677801251836875,3
12.815254970622313,12.359625167549481,2
12.50041625230008,12.659419542186727,4
12.248143436327615,11.304637336543637,4
12.88345364344023,12.5660897808353,4
11.40686267165575,11.313235005182058,3
13.371979184435343,12.420095849368728,3
12.54469274984763,12.28894419043198,4
12.081980992725379,12.273668441684102,3
12.399610074507157,12.045373987186837,3
11.837460234842423,12.961541703124098,5
11.029651962587675,12.066214343067942,3
12.167778657215386,12.781053031588568,3
11.378938156564523,12.293951329270659,3
12.331496540017508,14.28108566063704,5
12.087030290211453,12.578614635325575,3
12.812987034257517,12.742737932179939,4
12.410450484109793,13.240433838689865,4
12.913945370614131,11.947760069576653,4
11.507259122767874,11.914958353122111,4
12.804178482138868,11.831585429961043,4
13.27759408147811,13.251197513641333,4
11.10228558037714,11.401885816321485,3
11.99342147152927,13.819089276004876,3
12.68115812723702,12.015921090878813,3
13.981177764212688,13.144769319587859,4
11.693538310321676,13.58578954758731,3
12.31856076707414,11.86827045666412,4
11.427443680107157,12.640805959960968,4
13.105965545430248,12.195196090865146,2
13.165147158407901,13.347512278989392,5
12.343746979157507,13.002108622802727,3
11.782286237406026,12.649177106507393,4
12.741271288838316,12.708109056870608,3
10.260776742147437,14.015681931778586,5
10.840994283429914,11.665079590862682,4
9.533966737290509,13.099667099991402,4
11.71113907322271,13.489667425297482,5
11.006363478093261,11.901360080978991,5
11.378343896306356,12.127515214843559,4
9.845055427139096,12.098861559671807,5
12.626264582419207,11.418083267913408,3
10.428141557743613,12.57412583093867,5
10.37477313555142,13.111291561803744,4
9.840387060356132,13.044413386418569,5
11.084423601200164,13.615532261597275,4
9.648257000153848,12.95396523124617,3
9.547242196140559,12.982508446959303,5
9.844981607616717,12.855456734218052,5
10.732230484195037,11.223134076301527,4
10.217128703560881,13.5603099848427,4
12.008974650311233,11.428408804219707,4
13.305580348919294,11.745200410233142,5
12.645848767487186,13.289082992540948,5
10.314223521794911,14.058308156768822,4
10.088647044698256,13.968346399055445,4
11.434508400857093,12.463354823870443,4
9.316049518726473,12.753423156448415,5
9.82938366018351,13.85821912284029,4
9.47722003573063,13.025316759002147,5
10.46635475196818,12.850357418497437,5
11.13468006971994,12.847691295651199,4
10.144520024094255,13.398128535649604,5
9.960937577578283,13.104295519382454,4
11.769392215722483,13.35870813650879,4
11.826842935518721,11.778986594256855,5
10.736095479976894,13.012067147613699,4
11.009482819783667,12.595292694230809,4
10.031732592267266,12.880170726984163,5
11.420389014604979,11.97232911140206,5
11.405681781093376,12.446866885248783,5
10.06854274314132,12.545289141945867,5
9.486227035087587,12.816966607147126,3
9.938346548298485,11.67533627136131,3
9.517284442645213,11.78270751113191,6
8.750044239746108,9.985310339438628,6
8.063822269062234,10.59362056779593,6
8.652602588385644,13.174917748848099,5
8.00084115825942,11.401999213486457,6
9.037898869995544,12.677911330798576,5
8.6253764505888,11.760284359839012,7
8.985676438926138,13.031298964135857,5
9.373937549039308,11.120110756167277,5
9.622537118685717,11.485879803192084,4
8.96732782471303,12.548886642858855,5
8.794650149347797,12.36688913984131,6
7.895836223427364,12.430724481382775,5
8.866550603059103,12.192527009977326,6
9.622758485270156,11.70486426671425,5
8.887201523740137,11.603379655224973,6
9.012785810226193,11.036715126199152,4
7.973865793439816,10.498898960485098,6
8.93778673206097,12.058503159271893,5
8.948619043682077,11.107453843658345,5
7.850312856788215,11.425972479969644,5
8.741107714403602,10.692078072302202,4
8.790028995300027,11.01538310354986,6
8.605513119683573,11.807846284989031,5
8.810629532198293,11.760567533404902,6
10.981560800334936,12.818369059266464,6
9.277996082974285,12.470045812763196,5
9.255653447789982,11.915108653080845,6
10.164211332539338,12.341021744893382,6
9.441424272622692,11.591447248637596,4
8.685081469985363,12.877834329799866,6
8.871033845361207,12.172809918598333,6
9.224780401155714,12.571883150871328,6
8.829690393784796,12.396463651549897,6
8.345783811198622,12.470692261622347,6
8.904710843140935,12.723098864563411,4
8.710553548614698,10.741597482819152,6
8.804665452072191,13.246508565623566,7
9.395423844574237,10.935536840535672,5
8.677153316665281,10.694762558473155,5
10.171246127749686,10.451332189859857,8
8.21271430130532,10.406607263669361,8
9.040080942318411,10.026821731826512,6
9.576523748439024,9.7356213668076,7
9.091413432109949,8.410357578619301,6
10.057347186465904,9.995099588502908,6
8.744140602374303,8.617903141549036,6
7.251006886523921,10.401858696827361,8
7.856766857213135,10.05066158617366,6
8.68175731664051,10.329477189492902,7
9.01546351129421,10.424223330983287,6
11.289479657423389,9.87315549221021,8
9.100854347512229,10.786831744856412,7
9.948544756672222,10.518162556979012,7
8.59279808698815,8.585003114237907,6
8.829808605014374,9.440462560845859,6
8.525416151591887,10.148343801906286,6
9.164825120260872,12.576678506146793,6
9.292426280137441,10.068623132555066,7
10.093542289584782,10.765573345346281,7
7.925490440477936,10.574414410335692,7
9.84470999322246,10.364995915585617,5
9.967846838425963,10.871400937940725,7
9.011809934739913,11.105834094481713,7
8.998314115265785,10.509745791087955,7
8.567618510167733,9.520269509531795,6
8.305419255898503,10.449151031639088,6
9.296405637966114,10.212583560564916,7
9.623580849248828,11.030726509604643,6
8.296313468322301,9.03665555746986,5
8.780576744235368,10.922128362569062,7
8.708951608949125,9.601631246553524,5
9.233496117078438,10.093178385029566,7
9.461908973043379,10.375008698636785,7
8.349754356048836,10.160589339698847,7
9.977286125148545,10.964877213137688,7
8.512180447594387,9.501414636736834,8
9.847845558181582,9.401111834723112,6
9.211113727950098,9.234378803044756,6
9.855549374550698,11.20663579894401,6
9.795130817475167,8.734203867206825,7
11.068412300985859,8.688061634477009,8
11.218973577413822,8.715069855491382,8
10.713961854096729,10.099607584327476,6
11.646384488971893,8.409856515027833,8
7.84135397706755,10.348646211003707,7
9.480517598661612,8.395549843576111,9
11.789810530044518,9.017881532942926,8
9.877539187841375,10.646832636930114,7
10.261835903965862,7.619755336157785,7
10.931208414770985,6.87069122340794,8
11.602604552699368,10.428418522390189,8
10.802647977251643,10.51272322701826,7
10.206112770232457,10.073743595835882,8
