x,num
99.14807989496529,102.51926881230578
98.88186268421505,100.73651988591617
100.20764586369988,99.72275772533412
98.90232470880888,101.09313911191059
99.20252712115578,99.78816762281079
99.97141772750864,100.4655883491014
100.48541727476358,101.62370092916258
100.81282639619734,100.18334654736472
99.63395578159641,101.74607795798337
100.27352026197282,100.61210432809125
98.70403857381649,100.18177432263954
98.96318000804419,101.22915752660366
100.42263597650206,102.97038814166892
99.58119689806321,102.01525279964898
99.45849971617952,100.2167586257522
99.8161103008339,100.48438402534462
99.19190990979024,100.40653282763824
100.06780894071876,100.69501550788783
99.45736535242312,99.34160860715866
100.8634004544194,99.53837643483801
99.83978203418046,101.23091733824532
98.5413167765407,100.68584021132445
99.97083424692715,101.71333514187526
100.17918617036486,100.75999381025198
98.83737868766896,101.1455783596396
99.4193502713379,101.69176464781026
99.59634795248944,100.25960536284325
99.54293889511666,101.10214061021263
99.92553302078744,99.65554621981381
98.74597590035748,100.78610406037134
101.18411745038604,100.63983360306405
98.82213384985204,100.3614711848864
99.3305693898122,100.75446442718898
99.86105989324211,100.97456376380278
99.91372308296022,101.50305422486093
99.54421482545175,99.59165626184996
98.86070202077526,100.30498408182186
100.38856045353302,99.93719875307646
101.22641518144374,100.57038608211894
98.5745276440019,100.64541756126403
100.15534603212956,100.47330669998563
99.31733967114164,100.33911068375318
98.75220758588017,101.25317130964606
99.23593467865257,100.66590553877934
98.19604145272797,100.06521181124052
101.3562355643345,100.63386042402624
99.35004584316881,100.65383345746923
99.75381519562234,100.338536338646
98.72791322691303,100.69088537664868
99.39286274495673,100.7404096679415
98.50414598475442,100.3409965186233
100.06674289862336,100.14911709291196
98.45199797701817,100.80076416432904
99.40541768439043,100.27704514316237
100.12703798863019,100.59356399984492
100.93187284662753,99.77324339735229
99.47669943742547,100.12987868424983
100.13780973917443,100.28982951576056
99.3030799753464,100.01264472177309
98.84642813201485,100.01879285602601
99.26084178993565,101.37098623423573
98.72681508720626,100.7783567394824
100.64321409584828,100.29215906643141
100.83150497481573,102.05454384019879
100.50406949520085,101.20936704929676
99.59886039888453,100.82164394821422
99.70414330010584,101.54526142822866
100.27569963196257,101.09059896244393
99.93139023234632,101.52935790703565
100.02309751641192,100.4169772690147
99.41091433944868,100.60562081455294
99.81481160970257,100.58325629896058
98.68820214728407,101.84689271886532
101.01805566047396,98.86884677894209
98.51214500444908,100.15950288647741
99.11864551637849,99.9135271431886
99.50747991476563,101.01729720698417
99.31251443856341,99.75460121610669
98.97654127320446,99.62390574507052
100.80953575634317,102.58897370553862
100.28498148775294,99.81934925570296
99.61970018901555,100.58111465067164
99.831506650666,100.98614452128577
98.6760232475197,100.94006711887047
99.76968768514992,100.03080596099143
98.73962302216562,100.82268460309565
98.9385973510267,100.81315048105175
99.8686565737973,101.72793746525925
98.68938341512009,100.1548840172892
100.50186455304743,99.97713246746424
100.56616135236911,100.32277003486026
99.52165052175248,100.09667866073238
98.46345846058642,99.55517392192236
99.37471732534385,101.6167124231036
100.07995041461785,101.17235913009768
100.37878116537318,100.53849016139174
99.37811506546657,99.5206252005458
99.15079424706076,101.02585590033637
100.3438535114614,101.27532160665038
99.96450942519846,100.64221457961858
99.1719592700476,99.84515269421728
99.2432504803476,101.17010270913254
99.00343890877687,101.36713037594106
99.4708557098242,100.56421409024237
99.98747798329312,101.26690805958609
100.09545593683357,100.5907578913698
98.56795320172732,100.08775928052737
99.80122344440306,101.20775851776995
98.5119973005262,100.88751959535239
99.54315333615129,99.4285394032586
99.22212284436424,100.43820109428758
100.70187893645748,100.57101992962389
99.53305574032322,100.44008608764622
99.13977274856043,101.55416001837256
98.93751040106822,100.29065068680933
99.56648270205791,101.06587512291836
98.20134702389522,99.97277131921459
99.11908631924592,101.88937947062557
98.9159766469516,101.08812804538016
98.81490473562515,101.53402120915148
98.70963816079463,100.66333845445294
100.27322248873098,100.80764597370998
100.42267379111999,101.70470652419043
99.2733915951487,99.55106761591843
100.88005380982625,100.99744240368258
99.47193780493286,99.73790820066658
100.46813074316069,99.9221341825599
99.32128514619623,100.0246203909644
99.6342112571908,101.26138893948732
99.3200327978213,101.80855315332795
100.0934621065499,100.91181229421822
99.00350741400636,101.06655772959078
101.27467876602671,101.40419859817
99.26560580361861,101.7728142555123
100.24393611247343,100.60548431416989
98.88488844508254,100.12344482302656
98.02598988787199,101.08987865285272
99.85466285135767,101.14907197500024
99.04736156666144,100.25369515037566
99.71878469086136,101.37592388026187
98.95634077620679,99.15822117745213
99.61913419858051,101.20524428567792
99.10913433258979,100.67733395678589
98.80721566745757,100.9705026086173
99.76492671589696,100.06065740028293
99.68437484040184,99.92754536413003
99.90961407869881,100.73138327910638
98.74343177822112,101.8950014631942
100.03847455889954,101.21034232019608
99.8245463217353,101.65964972005396
99.74405465159239,100.45491729737093
99.88131696197225,100.83255381738434
99.22314208177303,100.86634262467062
99.1290397448394,99.63499112868675
99.3136820341128,101.30069635026211
100.70004507467259,99.88405140567473
98.36140132413696,100.0522772066122
99.40593252410899,100.65596765243772
98.71267543144955,102.06089829159644
99.77414815936282,100.48717482654375
97.58926856692163,100.33964692474464
99.58684840864171,100.9976178093563
98.8582461751336,99.6138941290371
100.1077627048707,100.26901926601715
100.82593564265848,101.11692786262013
99.95418936737572,99.4100199756109
100.25686473999485,101.04798257485572
98.45466467761531,101.61729240230429
98.12320540546088,100.4363091946408
99.75327692750555,100.8078062865586
100.1551372754934,100.02498942569873
99.2424839328705,100.87533110637837
101.09055598035934,100.82686025647712
99.24145298228947,100.10547903948107
99.89762492555802,99.68492344588108
100.0928324373325,101.11903040897693
99.83824210327911,100.28735565167192
99.08694445390746,99.06089311652545
99.89189028361572,101.06265444470755
100.24258937395346,101.2942364124011
98.70111841105874,101.01487763867323
99.56682151394918,99.22020165514185
99.36146471379,101.44817039457554
99.68489014776578,100.92631000654237
99.52456972633435,99.96465465690876
98.96643312351785,101.15546509711025
99.87620023795682,100.49292711301743
99.47994370556074,100.82481107106341
99.19246977996985,100.78582188804846
99.59448350168319,101.19322402303266
99.47318325432424,99.68373091578226
99.57090764333874,100.80896079786035
99.06110740871664,101.52194411076616
99.34409626853936,100.39193991756146
100.53272241625196,100.71955614153433
100.24291872806803,101.18145748409165
98.93573747176158,101.31429344469355
99.69063029949197,101.4926720404406
100.50349016906853,100.72650366543435
100.10405125552705,101.0204123635009
100.17068107657364,99.99435960212377
100.10862895352349,100.06839148002075
100.37201329782222,101.01306138991532
99.76727263766838,101.00231262466242
98.32047288631477,100.29382157947795
99.6363595201364,100.2868309297097
100.4399927355756,100.70817793074112
99.38456960770174,100.29021089829217
100.00637673573746,101.29961198291471
101.11554059771204,100.64015498812103
101.80048182920363,100.46577844108012
98.90992451550566,100.8954783982965
99.02191307951094,100.62737387694482
98.58387250484657,101.86227779523509
99.45230953858385,100.16862370204302
99.3601813029321,101.41474951760419
100.03030749218513,100.00815056363638
98.92126662743571,101.08777245024203
100.80842247963156,101.1062887040473
99.18787703621604,101.52652350918665
99.25624294215848,101.82625107585005
99.74796550243927,100.63532344135034
99.89411471634679,100.98755743896301
99.75944744368806,100.25966003528649
100.85410919141445,100.07340765256615
99.43794731579698,99.33695591952257
