x,y,num
1.4241777527894244,18.964138869904815,2
0.5251963134538378,16.426664450569618,2
4.452491373214432,15.557365969603438,4
8.240707254383658,15.515388477541117,2
5.839692084590499,17.47948416536979,2
7.433514203099767,16.43659712406266,2
5.059571778931487,18.567463609690336,3
5.6270894596152985,19.720436240568954,3
5.897576428152309,19.685603815192433,3
4.195511724121516,21.137894784978496,3
4.55196985987842,21.41650421342986,3
3.764504398206995,23.4179379727355,3
4.416515834083534,23.680039536325378,3
5.791766721303297,21.792232607881232,3
8.277736031936545,15.7045530749422,2
9.055696026214765,17.347332873807474,3
7.952620569644708,20.71980482445987,4
8.50904691645463,20.538386992970175,2
6.877483954530525,21.63896104818285,2
6.788462803489496,23.99300655411108,3
7.201941983562178,23.51728280406455,3
6.241630886759114,23.46315820068091,3
6.333409510877728,24.315955635749983,3
5.318992334027278,25.30862982414926,3
6.694103982054475,25.624336969260387,2
9.03394813208023,28.274732652804907,2
10.177824825122109,27.87517377181871,2
9.650719442305261,27.223427818348014,4
11.08241517357485,20.973779943210975,2
12.632401334181898,24.49026889765876,3
12.619963836987202,24.073913663160553,3
15.225966109706636,24.9891609458577,3
12.636610380254206,27.37407324760899,2
14.251899131599973,29.084069776596795,3
14.696580961949028,28.096995272003163,3
14.36771248076685,28.574571381180448,4
14.857764504481729,27.70419402473103,2
15.839426219757453,27.29823686850667,4
15.73331872949859,24.24474026589678,2
15.95153732378136,25.58180132629026,3
13.39200491166623,21.336044639652535,2
13.576533751915793,22.62593563307546,2
13.771172168452685,22.94407201419323,2
13.94826930432843,23.353393196973695,3
13.814698392079672,24.311544784086326,3
14.447985360556325,22.95864755291784,2
15.60168293907751,23.136389921460164,4
15.091381189764686,24.190284573367478,2
15.154920256503644,23.912684633278893,2
15.110066015222667,23.04784083260123,1
17.8255666556625,26.54247186913682,2
18.464614015217673,24.468659455778116,2
18.225929301140276,26.439200125699976,3
16.777643125647966,27.853674296551553,2
17.578753083277377,26.234819969508067,3
20.380966103271135,28.025207749012118,2
20.33631103744281,25.924276670891768,3
21.946673183159874,26.993064862664426,3
16.073976999540445,22.19443516278299,2
16.335503677414124,22.092375888223003,3
19.177272866370807,22.19283338841959,2
19.076133065621203,22.089244454468687,3
19.09951218651581,22.174047348687715,2
19.21217509335764,24.56618494614293,3
19.556815972029653,23.176173341184768,3
18.962866207505925,22.96180646596837,3
20.73781464492967,23.67943080304166,3
21.87546234651839,22.950252290348455,2
22.877251827500864,21.370404935071623,3
22.366968172660687,21.2789502706244,2
18.83932727550832,19.661583796125772,2
19.483443260223744,19.846020866755936,2
22.46203910347863,23.25019673250699,3
24.8468082588221,24.418985924736216,2
24.41110112138171,25.153044488838297,2
25.397376972466304,24.035842223256694,3
22.19539062223949,20.611136925153584,2
21.982889678587313,19.009624527076618,3
24.06715144186769,18.81603733955265,4
22.365163754485714,18.058737838424292,3
22.389977211666984,17.2501296868582,3
22.69670100344036,16.919199478265575,3
23.867548521799375,17.819605296885186,2
24.38491218015415,19.636798671984096,3
23.474209488553317,20.542763441121238,1
24.568697557934183,20.429944995360238,2
24.959252215832567,21.939016812448283,2
25.077394203950046,20.133184044062315,2
26.592861662742305,21.12628584225461,1
23.47863155925451,19.110152888502228,2
26.49095724162108,18.390896322224236,2
27.165818787970082,19.174900228294867,2
27.806014047196964,16.93731921589681,2
24.78601942842929,16.257281603390393,3
25.60942225667526,16.72645411927745,2
25.525741422168306,15.901351997453812,3
25.89429141325971,15.273097775767773,3
15.066719907724568,18.9850771224635,1
16.41521520280017,16.538722441828256,1
15.167544327952822,16.458169622940805,1
15.78919830668696,15.583180780118582,2
16.67524438666877,15.428437976548517,3
17.276366853414107,17.892767196859356,1
17.692565771178913,17.016599203161856,2
18.52545422924564,17.975488068672153,1
19.506395458929845,17.157596189400376,1
16.618606069790413,17.13319934358003,1
17.22790557038058,16.134964682913317,2
16.96432208434032,15.24042056280064,3
16.189889712822605,16.5498026692203,2
15.96945813658152,14.00051854195764,2
