x,num
999.5564523157204,1000.6730142878251
999.3229911393387,999.8980068640317
999.6819823227702,1000.7794604765492
1000.3169515319249,1000.7842937401994
999.0708876620815,1000.6808647065993
999.2020427478283,1002.060844647064
1000.2914867756114,1001.2778877251689
999.9386258799445,999.9615461610307
999.8774605718738,1000.374918600837
999.9690156579164,1001.0466584395674
999.7903050131036,1001.917912578985
999.3728154927041,1001.1165919091719
1000.2000546053927,1000.6604839535013
1000.2119964452625,1000.4084840882496
1000.3599094524069,1000.9807815716466
1000.0544806117739,1000.4734207774134
999.4109902091628,999.7426041537102
999.3906634611369,999.6549889266853
999.6774917559255,1000.766851851228
1000.5046843460832,1000.7411798474817
999.4723625854047,1000.4172658057844
1000.3552240357442,1001.4016826100844
999.9246056612586,999.3562247189128
998.8700642851367,999.1144629455131
1000.3264358432513,1001.4392638432166
999.3995956999435,1000.5548688593085
999.6683829414644,1000.9546159718537
1000.2878026654416,1001.0949172451209
997.8284666008526,999.1422358544596
999.6537744289194,1000.873132137029
999.0677272287335,1000.8740107161889
1000.2802266010814,1001.3011011508911
999.8620523150998,1002.9750399819587
999.1220243165533,999.8717900895267
999.2573405039456,1001.0155991233123
1000.1350141801245,1000.6167587018417
1000.1850063777869,1000.8091856703375
999.820222406778,999.61609590683
1000.6698541272712,1000.9800314074025
998.8172336950793,1001.5638899369296
998.8791349031634,1001.471588681201
999.193046515436,1000.0215415623935
999.2916738853224,1000.9963618145351
1000.3166488620876,1000.664666432595
999.5444515341085,999.9832025024689
999.4359166072692,999.5516507452481
1000.2885226432597,1000.0448107494202
998.5714692234698,1000.9096711983791
998.8180132441299,1001.3165626534679
999.169681031391,1000.807579999258
999.2850013757969,1000.1394175415865
999.8776331249911,1000.6827699030598
1000.185131993611,1000.8138505143895
999.7653780285793,1000.937211443775
999.5413835125258,1000.4649185103751
1000.3520618704799,998.359636453151
1000.1252724806891,1001.1380052697403
1000.1966076628439,999.3771080870762
1000.2382693903049,1000.0862149532403
1000.7047564855201,1000.8895472533474
1000.7701665396677,1002.1110133402051
999.9249691528856,1001.5941651998564
1000.9047278476501,1001.4988836498483
998.4510904969192,1000.6065121838471
999.8903808667853,1000.2456059691137
998.581472611279,1000.1395493418678
998.9635460165473,1000.992504028566
1000.2795463798402,1000.092569393755
1000.1126396001122,1001.4907752261197
1000.2592026768883,1000.1077424456181
998.8418503052279,1000.2946577480385
999.5600409560922,1000.4604719201188
1000.7767169973241,1000.1582669753075
999.9999198929457,1000.9799017194388
999.0886483205101,999.9163131614283
998.4940913890989,1000.426630355834
998.5196637808609,1001.3857899115967
999.6680158025747,1002.1179879588088
998.3146617802781,1000.0321620060165
999.4500056433645,1001.6154571467406
999.2142862477724,1000.9893190978081
999.5129289842339,1001.4951043822471
998.6655240217983,1000.6201517474528
999.8490734768505,1000.2717111497375
999.2681118335381,999.7727438704402
998.5593887106537,999.8066206831074
999.3130431277351,1000.8458204279261
999.7381894125807,1000.3155218711704
999.1887911829381,1002.0026792004064
999.1630156884316,1000.2797026298704
998.889512260291,1001.2410711289376
999.5303156539029,1001.2463327992432
999.0780610717874,1000.518739197456
997.8002094064889,1001.6077919636251
999.6415815145461,1001.1979038584498
999.9219471947209,1000.2351167923273
998.5665155135056,1000.5426586354322
998.3699482878651,1001.3811902763155
999.9055030585482,999.8163332503316
998.7872459483463,1000.6059715877967
999.640731641927,1000.463075044999
1000.2958398907399,1000.8038797674121
1000.5154183853326,1002.8125020376224
1001.5227819578556,1000.4028127167458
1000.4004895481503,1000.2272536941999
999.4398195910471,1000.3110922758106
999.7312879582913,1000.8134615766468
999.7401311435996,1001.1044664175753
999.2936901385314,1002.0798859410805
999.8967783148258,1001.3886997829454
1000.2875967330119,1000.9103212011779
999.7368736677756,1000.4441407176731
999.9899212477198,1000.4384104985667
1000.4699467695771,1000.6371618736349
1001.6680924486203,999.6381475312066
999.6535087277213,1001.2219135962708
1000.8241153056321,1001.9408463131433
999.0240477311434,1000.650856492729
999.3123898223562,1001.1300013984484
999.5704313292013,999.3480017838705
998.320652485396,1001.2781282963027
999.7780538021013,1000.2060557941481
999.7618259552291,1000.1906824920076
998.8747038971965,1001.6014359065344
1000.1325044248181,1000.5334000367138
999.7129814723451,1000.2417747873428
999.017575703215,1001.1404256565993
1000.0450593317862,1000.5101466270593
1000.2474305448028,999.9979633612446
999.7258631825038,999.9605994014713
999.7104806537254,1000.5209281745399
999.7306436249576,1001.668394339362
998.3653133651077,1001.2765115734982
999.0615183482606,1000.634731434391
998.9928386638682,999.6928741349884
999.4247657215323,1000.417897964025
1000.6352544249253,1000.2718331640596
999.909722222177,1000.6460280516482
999.3532808141608,1002.0523496929587
1000.0914752729441,1000.6652115499027
999.7991118899233,1001.0232807548562
1000.5006919177965,1001.4311839447591
999.7292748952397,1000.0088209452367
999.6850258120079,1000.4895558824611
999.4545410608231,1001.0595898721313
999.1774792883564,1001.673879713868
1000.2889913971247,1001.5627222603612
999.9338206236895,1001.091031894501
1000.2320846499864,1000.52771549763
998.7326742298502,1000.2223993979817
998.4823443155958,1000.1785270299808
999.4282120215412,1001.2437436856301
1000.438581489445,998.6584619183712
1000.1754385567813,1000.5611894669902
999.5862257782295,1001.8696143559483
1000.5444782447266,1000.5832591030027
999.9284803454759,1002.2532941157701
998.9076741695604,1001.2563538115261
999.4708052737877,1001.3816762986527
998.9314579092006,1000.5881640840802
1000.2824625856808,1000.4240966988463
1000.3107471891989,1001.3386742739199
999.2700311464076,1001.3230423735403
999.4698844556707,1000.1037723481879
999.9318923394239,1001.2085590991368
999.6597366264626,1000.1155651985198
999.5061805098271,1000.3874953528335
999.8483187214241,1000.7471391668981
1000.6117860315595,999.3685871672251
999.3533763053274,1000.5900210681828
998.7630718855901,1001.0706862188921
999.8605827743722,1001.9178417413334
999.2279795491407,1000.7368643969975
1000.0306793062264,1000.9821661059891
999.8818625402633,1000.8434066152828
999.5041586088829,999.4845722236735
1001.5374873166714,1001.1028658723076
998.9889828433112,999.9446798055592
999.1667627463992,999.9632237569399
1001.2442612232044,1000.0710837436379
999.9760046991703,1000.7912613734647
999.523735467461,1000.8026290499871
1000.2104372877483,1001.5859362652112
999.6627706611456,1000.1728572777279
999.3727999799604,1000.0641225191159
999.7671790548449,1000.9928120358039
1001.2058712255769,1000.6516865298536
999.4876734465549,999.5678900958084
999.0259625817868,1001.3900370979655
1000.7354395368261,1000.2336545037266
999.3089579789893,1000.944085713486
997.936408404209,1001.2524500742468
999.6193707073684,1000.9617741106031
1000.2919095357921,999.7315532895941
998.610053394121,999.8007376285482
999.7986976523811,1000.5731819293235
1000.3694524608889,1000.810829934678
1000.3357062714556,1001.275679127298
999.7631687871864,1001.0042713725366
1000.0982878920103,1000.8314602363025
1000.4218285522683,1001.4968792711873
1000.2468818542623,1000.3071624661621
999.0538607049103,1000.7000649551999
999.2619619458374,1000.6558933912743
999.4869111408628,1001.0416853217529
1000.4056055788886,1000.492001939095
1000.0381187941813,1000.041029905518
999.8108270107477,1000.6594737386059
1000.7137327472362,1000.2586598455986
999.51917610784,1000.6807608745529
999.8525676153973,1000.8611227017182
999.0634018880667,999.7788143995956
999.8241177726078,1000.9839965630881
998.6042040385114,999.6713112713663
999.1687571594202,1000.564168694823
998.3777295271497,999.9093758130447
999.5280013082868,1000.0833824800956
1001.1812033810946,1000.2862931264552
999.7616391492118,1000.0835781251576
998.5094416972504,1001.2352872483352
1000.3298266836061,1001.0559531835173
1000.4849027404616,1002.129096779382
1001.2695824822482,1000.2918135246066
998.8840677607203,1000.251651930122
1000.4984453902631,1000.9976042961069
1000.1307549706352,1001.4741298185202
998.1596121046634,1001.3760080973383
999.3241748949288,1001.6428005616946
999.116859368769,1001.074515123458
999.6376846429218,999.9551388741098
999.3135214583803,999.0933490707896
999.5549040980031,1000.1901745581488
999.098197318232,1001.4550464757694
