x,y,num
1031.603228052371,1007.7254809493162,1003
1031.1483189517403,1007.6086832709938,1003
1029.3455800974807,1005.7311539519677,1003
1031.127280121117,1005.9630018097498,1003
1028.3470574168305,1005.6165932085738,1003
1027.2215299869495,1003.7044368983123,1003
1026.850603487234,1004.6789513493154,1003
1026.3066636366307,1003.7107412671826,1002
1025.7726930922731,1004.34840655383,1002
1024.4769187708544,1002.4525952163222,1003
1023.8008973954279,1003.1810067532255,1003
1022.7411875718434,1003.1211803195819,1003
1021.2116361304741,1002.1465558360226,1003
1019.4651450040316,1002.7479692340283,1002
1019.6510751633562,1001.0000245979923,1002
1018.1309197749216,1004.2640357534335,1003
1018.1282158449069,1004.1867949434657,1001
1016.8551615366036,1004.2748544427855,1001
1018.1333427185863,1004.2217511668371,1003
1016.0015945165779,1003.2980676118547,1003
1013.6036170907946,1004.1037636658579,1003
1012.8925187500259,1004.3347220863283,1003
1013.841075941049,1003.9796553760226,1003
1013.3813794578224,1005.8592324754816,1002
1012.0412246746165,1005.160056004629,1003
1011.777271841686,1006.8793631671172,1002
1010.4625216770921,1007.7564567009009,1002
1011.0600623008085,1008.4173495794396,1002
1009.6526413591263,1008.0382240855101,1001
1008.8682185761494,1009.3755614429859,1002
1007.942749891801,1008.8607916989463,1002
1008.351580170775,1009.7910216131877,1003
1007.5935678481894,1009.7355806077985,1003
1006.4529183715052,1009.6913440215766,1003
1007.7915378289184,1010.8591111704277,1002
1007.4554098895443,1012.0980015755522,1003
1006.2820790254344,1013.073340395363,1003
1007.0283910840274,1014.1441960357769,1001
1007.6201885529481,1014.0598495864864,1001
1006.5869618611624,1014.1988629719876,1002
1007.0557589325873,1015.7731191156687,1002
1007.5724068622279,1015.3452589233151,1003
1007.8712027645652,1017.1773082921,1002
1007.7036880989557,1017.8493754892622,1003
1008.1579105749801,1017.9991774481911,1002
1009.3270574506139,1018.9270281426539,1004
1009.7214871959432,1019.4250298970703,1003
1008.5396316234724,1020.1113115296198,1003
1010.0393699770474,1020.9820833357683,1002
1009.5428735917543,1020.3578373035012,1002
1009.606847805452,1021.5632480472086,1003
1010.7205374369931,1021.3418617494093,1004
1010.2370860603156,1022.395521270218,1002
1011.1368510003647,1022.0185686974027,1002
1013.2525127546115,1023.7471167855857,1002
1012.1878290917733,1021.1736442798829,1004
1015.4579425398164,1021.9833299695382,1003
1013.825326745784,1024.1180987964708,1003
1013.2139682324892,1022.9649260363725,1003
1014.2127528216486,1023.162309535347,1001
1014.8645701591582,1023.7782943032709,1003
1015.9874236546119,1023.5571112371598,1003
1015.1190036564271,1024.4947808202191,1002
1015.6556635637156,1023.0000148803152,1002
1017.8928769952192,1023.9582182138807,1003
1017.7415865384087,1022.9502962593787,1002
1018.5599918619686,1024.2126898208494,1003
1017.4168463876692,1023.643149762159,1003
1019.4562283812879,1023.339370384353,1003
1017.1439896269673,1022.7653794485684,1002
1019.8108225352656,1023.0393706914653,1002
1020.6955318182523,1022.1219328056917,1003
1020.9542554434639,1021.1081583639589,1003
1021.1389423099658,1022.9826928269795,1003
1021.3147391997684,1021.5185537943439,1002
1021.9811618307394,1021.5595377124557,1003
1021.9785451883355,1020.9911840447751,1003
1022.5007022863391,1021.5449458035063,1002
1022.9645131837552,1021.4408303097208,1002
1022.591113646974,1020.5685780574854,1003
1023.9109036780831,1020.1148831253424,1002
1023.4743183332416,1020.9473755301724,1002
1023.9153042461342,1019.2620457342935,1002
1022.4315136040233,1018.9801958176483,1002
1022.2224326511595,1019.5116746411188,1003
1023.6532787362261,1018.4070912230859,1002
1023.2904103730001,1018.0305760175858,1004
1024.2505491485756,1018.663686568642,1003
1023.1250774446295,1016.4771331410846,1002
1023.0938074963244,1016.2819099559636,1003
1022.0553611929066,1017.7714931134092,1004
1023.4961827565113,1016.0274213482094,1003
1022.4239723538792,1016.5204492450333,1001
1021.785713143754,1015.7667655955829,1002
1023.9466709260728,1017.1256661015964,1001
1022.703010120365,1014.9651127289723,1003
1021.7897379471156,1015.4235743909065,1001
1021.9744999764428,1015.191541027037,1001
1021.417503161944,1016.7385315054864,1003
1022.4466977737094,1015.6211588136761,1003
1021.9806764663522,1015.4100337759609,1003
1021.6374308483128,1015.7268422809874,1003
1022.4212216400476,1015.8109785302177,1004
1021.809015133649,1015.8652735145474,1002
1020.5439565905049,1014.9104796148057,1001
1021.0845228340979,1015.2126099504976,1002
1018.7754784362728,1031.6876501326985,1001
1020.9073160970551,1030.3741851448865,1001
1021.826387780219,1029.8455603588634,1000
1021.4484376106127,1031.1587997462307,1000
1023.682894636736,1030.8867842603688,1000
1022.9938241797713,1029.8123046725482,1001
1025.985000539906,1030.1348056822771,1001
1025.300889074953,1029.4964586164203,1000
1026.8399524938714,1028.1812356548962,1001
1026.7903444413255,1027.4161244394409,1001
1027.1533448706764,1026.9679844437558,1001
1028.046539333766,1027.478191679057,1000
1029.1092450802848,1025.112739442951,1001
1030.0000454591027,1025.4729740884977,1001
1030.963763537394,1024.9806922140613,1000
1031.1314251322556,1023.337111203187,1000
1031.3691473389176,1021.7749144977589,1001
1031.2790108681172,1021.6825725042294,1001
1032.154989189642,1021.2487501562392,1001
1029.9908228157199,1020.0878999862704,1001
1032.4839610703098,1018.7214072868779,1000
1031.1219723252682,1018.2369840154939,1000
1032.797727765758,1017.9295473040426,999
1031.8087615628679,1016.3113614536855,1002
1030.7818429377,1015.8204668299725,1001
1031.4310791624898,1017.0971937736816,1000
1030.8656651775966,1014.7923741529219,1001
1029.3016758316408,1014.1329792848248,999
1031.3283797375975,1013.8256246765529,1000
1030.9184751537664,1014.1821179994645,1001
1029.6009318705135,1013.020999047446,1001
1029.5388361600817,1011.9816473049843,1000
1028.8098683357869,1012.0722188619643,1001
1028.8883732315885,1009.9713321916547,999
1027.9562614856557,1009.777347977156,1001
1028.0886469502154,1008.7576112310425,1001
1026.3472167743873,1008.037698146115,1001
1026.6461302355626,1007.8412985869708,999
1025.9262440692864,1007.5996715370588,1000
1024.8130916463072,1007.2377893883239,1001
1024.0946059912303,1009.2771553013266,1001
1024.9231268655979,1005.9871910261662,1000
1023.5107478790608,1007.9062934581112,1001
1023.9049612595844,1007.6128204551937,1001
1020.9206769901954,1007.2672949130631,1000
1023.3400070865883,1007.3170457383771,1001
1019.5473632708481,1006.8744645737999,1000
1021.5295870260924,1006.4105538792866,1002
1019.3067047018147,1007.2618309828662,1001
1018.6053253084056,1007.6813058733485,1000
1018.0210300366772,1006.8539656961286,1001
1017.4218358455979,1006.7899218144822,1001
1017.3303668923138,1007.8160504952534,1000
1016.7256920073033,1007.6971062898002,1002
1015.0225275131912,1007.5404730971951,1001
1015.3963680091814,1008.4215057512647,999
1015.2324460333851,1009.4400506360782,1001
1014.1266577219664,1008.9363833686368,1001
1014.4468385353546,1010.119180896118,1001
1013.2331254255288,1009.7823927402143,1000
1013.7998466469479,1009.6427487189064,1000
1012.1496423545483,1011.6887398418248,1000
1011.4213113110244,1011.6415698694047,1001
1011.3780196152942,1011.3383987069674,1000
1011.8874433425506,1012.218522206366,1001
1011.2305388923389,1011.6187104001708,1000
1012.3337411076967,1012.6713619003743,1001
1012.0215389931843,1012.3237793892866,1001
1012.3333741887175,1012.313386430238,1001
1011.233605954546,1014.2783260238687,1001
1011.3740872143313,1014.155961620254,999
1011.3541604434384,1013.4394652545622,1000
1011.643319219625,1014.9571304088018,999
1011.4858814064247,1015.1820481074891,999
1011.6854574085554,1015.3670320624902,1000
1012.4886536068079,1016.7103513860019,1000
1013.006726090989,1017.3408323630416,1002
1011.8160253265354,1016.888059596587,1001
1011.9609555934711,1018.3008764843798,1001
1012.9585785536692,1017.7755993124214,1001
1012.8545157748948,1018.4534385512723,1002
1013.0966337438147,1018.5192914403311,1001
1012.6027827545665,1019.2454583587937,1000
1013.1415657336566,1019.5941244323329,1001
1013.6254060586541,1019.4910912263009,1001
1015.1854744781506,1019.6271983761518,1001
1014.2181524511684,1019.4482959313975,1002
1015.3224938146693,1018.7126698358871,1001
1015.5096774597431,1019.6368029701935,1001
1015.2499838273399,1018.7165309232972,1000
1014.7622975680848,1020.2445935011095,1001
1017.3273745128162,1019.2534646571637,999
1015.5969370246024,1018.6664953957144,1001
1016.3766346478112,1019.7663493852377,1000
1016.2009165393522,1020.8977277338167,1001
1016.6155366442985,1019.2806431277952,1002
1018.205854734398,1020.635279894611,1000
1017.6236526290601,1019.664031680021,1000
1018.1674335839224,1019.560089695986,1001
1017.1349842308583,1020.1129761187082,1000
1017.4241706874319,1017.9332820681558,1001
1003.7948003473394,1010.2170259254053,1002
1004.6023658584503,1010.7942120185387,1002
1003.7878143918435,1010.4311923867051,1002
1003.1749169349886,1012.5557160848826,1002
1003.9617283880611,1013.6475517590457,1001
1003.2213624009806,1013.1881620039214,1000
1002.3564263590387,1015.3125401972773,1003
1003.1799330455206,1016.4920888197647,1001
1003.3246305966119,1017.3577466321312,1002
1002.4096884563103,1016.6938888364134,1001
1002.3206647803047,1018.1966818936967,1002
1003.8796375152024,1019.8293119177297,1002
1004.6675023910706,1021.1787700824146,1003
1004.8623043147401,1022.0666132395966,1003
1005.5674408603743,1021.7570582128008,1002
1005.9396229779816,1022.0893107117095,1000
1005.3695253805706,1021.8639142145474,1002
1008.1484737509261,1024.1239023071341,1000
1007.7202944879886,1024.9044199242776,1001
1006.836760690238,1025.4531817680845,1002
1009.805211236846,1026.0666237448622,1002
1009.0926859763035,1024.9212132525686,1002
1009.9709309275767,1026.756771008488,1002
1010.6516977669862,1026.980810043568,1002
1011.4193590576372,1025.9667911382326,1002
1012.8248116158397,1027.2816995829944,1001
1013.6142220074852,1027.779391028333,1000
1013.6000976734076,1027.9818334386662,1002
1015.3545454514866,1027.9998687348002,1003
1016.3424163781962,1027.9292039386487,1001
1016.4216252121557,1028.2328839256843,1002
1017.772452771497,1027.8588732774306,1001
1018.1685848676881,1028.7510010131773,1001
1019.1830852193303,1028.2144975654694,1002
1019.6486445192778,1027.9529328192007,1001
1019.928480925478,1027.4236491636636,1001
1020.5686878027865,1027.3161073302092,1001
1021.5758310382572,1025.949764878658,1001
1022.4168748402137,1026.3647566490606,1002
1022.777576347195,1026.47013483996,1001
1023.3273399545438,1025.8167024803417,1002
1023.9323126651021,1024.4645035371639,1001
1024.0250298896337,1024.5480930749945,1001
1024.9806833895645,1024.9043672116309,1001
1025.6290682003605,1022.591574995978,1001
1026.415393799972,1023.8211110729892,1001
1024.6231042609256,1022.6144523942185,1001
1026.1976456446305,1022.1318233382635,1002
1025.7633679238047,1021.0362983299348,1001
1026.277343232127,1020.9481965220915,1001
1027.4693077790314,1020.4846638383584,1002
1027.8724603402482,1020.7307511648023,1001
1028.6141338596524,1019.5247488803142,1001
1027.5436255815976,1018.7479801723509,1003
1027.90388307261,1017.690624541385,1002
1027.2806405213769,1018.7686334060651,1002
1026.972234196883,1017.3237685304616,1002
1025.9628235309183,1016.9638790368047,1002
1027.8136460747128,1017.4084617168976,1001
1026.975806956386,1015.5905174732353,1001
1027.042201326117,1015.0764151274773,1002
1026.0624744058237,1015.2207609044586,1002
1026.43754292917,1014.2127321335856,1002
1026.385001559913,1015.0086834786023,1001
1025.8561514571088,1014.3595034917504,1002
1024.7539943968734,1011.709980280463,1001
1024.671571493032,1013.3669673695186,1001
1023.5538580283431,1012.6321891207235,1001
1023.8572130521521,1012.2732253805445,1001
1024.7236258777912,1011.3597188476241,1002
1023.9090188389947,1012.123703492312,1002
1024.2976165197754,1010.0671186567702,1002
1022.2285428306863,1012.1298113183971,1001
1023.9276459538381,1012.1194412076421,1002
1021.568840713853,1012.1493997534861,1001
1021.6675558857888,1011.140889797353,1002
1021.4330388618718,1011.7020062795921,1002
1020.7061824603029,1011.3133092250157,1001
1021.2089557636093,1011.240000914736,1001
1019.5034726376374,1010.5299575088287,1002
1019.6232150189019,1010.9162161322981,1001
1018.1562915420562,1010.595850983697,1001
1019.271980176689,1011.1840546873472,1000
1018.0742287270978,1011.4788506338886,1001
1016.9615771589093,1010.727776804561,1001
1017.372292776607,1012.9012049847382,1001
1018.6897411520499,1011.4798392955006,1001
1017.4989164374467,1012.5245210147631,1001
1017.2258871888969,1012.8756457930348,1000
1016.849597620031,1012.1167240295185,1001
1015.3132110048698,1013.0428810860145,1002
1016.1079042544413,1013.0302858690475,1001
1015.5937141400185,1013.2203712432112,1002
1017.1042442108161,1011.5680327358817,1002
1016.057754096827,1013.8579009502664,1001
1015.8159839562841,1012.0037455789944,1002
1017.4474337517152,1013.3861968687413,1003
1016.8870530138931,1012.7858860381065,1001
1016.2383709734021,1012.159152817826,1002
1015.913727390536,1013.2747875063665,1002
1016.3981914091105,1014.8604657114821,1001
1016.340062141858,1014.9094285018955,1002
1015.5227952137358,1014.3346040128486,1001
1015.3890426888287,1015.6247235311636,1002
1016.1889439969833,1014.7616497451006,1001
