x,y,num
1026.6928459844328,1021.6089033567761,1000
1030.2780125384813,1021.727628308761,1000
1031.1983938119138,1021.8774284434056,998
1026.7170950950479,1021.7004162670428,1000
1029.7287244912247,1019.4226336660729,1001
1027.234419076928,1018.5554664266841,1000
1027.938697709979,1017.2239706423245,1000
1030.7432767127148,1017.3962742268728,1001
1027.1436520934444,1016.8837312699757,999
1028.2762682471541,1016.6358255257284,1000
1026.8477500326403,1014.4042082959874,1001
1028.6756596271102,1014.1455244169542,1001
1029.381164859009,1013.2738766532133,1001
1027.3239953464308,1012.5936899190111,1001
1029.6078657221126,1011.4590043987824,999
1031.3300141960635,1012.0531727193048,1001
1032.573436884356,1010.7708288886683,1001
1030.8674571767353,1010.6740183477489,999
1027.532997574966,1008.2221057889354,1001
1027.3806480824785,1009.4398949171214,1000
1029.4942000989793,1008.2543280005344,1001
1031.9443281548608,1008.9326112210102,1000
1034.1359601272184,1007.8106008081402,1000
1035.453370279039,1012.9650782592298,1000
1036.6186360463191,1016.2757349571264,999
1038.7324588365905,1014.2517439396455,1000
1039.3588564236993,1014.2879823684463,1000
1039.790935260445,1016.0679957381092,1001
1042.9478025607614,1014.1911241073366,1000
1040.6258562880566,1011.6364396896888,1000
1038.0727101527016,1012.7533857120262,1001
1035.5439868650428,1010.2742511503187,1001
1038.5590327190373,1010.5155910771861,1001
1035.902729950684,1008.7105030584004,1001
1039.3802600120223,1008.5880235742779,1001
1041.2728175812879,1010.4634644917558,1001
1043.4736326744005,1011.5195234783142,1001
1041.903050330323,1008.352746408703,1000
1043.64093034416,1016.5458438579781,1001
1040.2326225066536,1017.6755438788283,999
1041.648489225789,1019.27973817319,1001
1040.7114643245206,1020.2343059177838,1002
1042.1766647759644,1022.5814314856259,1001
1039.4675627087402,1022.317262422659,1001
1038.019565581288,1020.4843550566416,1000
1035.0861430708678,1018.4309059150978,1000
1033.4143057355136,1021.7492356376223,1002
1034.4317032842405,1022.6820736286261,1000
1035.2140482835005,1022.603898841517,1002
1037.6857027769834,1020.6619437440894,1000
1032.7660030722195,1019.4015999394595,1001
1032.065980245689,1019.3660662374408,1000
1031.4527537994668,1019.1157376083787,1002
1032.7582300353483,1018.2760753642268,1001
1032.3758544268467,1019.7868462732837,1001
1033.7241293964466,1018.664987941571,1001
1033.1741315582108,1019.5614398130587,1001
1033.562590116489,1019.4065398853639,1001
1031.6945387556095,1018.6267669947226,1001
1035.1520077520697,1018.2070430267648,1002
1032.848880185238,1018.5153380675939,1002
1032.5412393552494,1017.5604767769462,1002
1032.0218938740793,1018.357588100661,1001
1033.2746025183542,1018.3422879517186,1002
1032.429332462872,1017.1561303181351,1001
1034.0656177472433,1018.1969406750806,1001
1031.9352896437858,1018.2873789523966,1001
1033.8059153846255,1019.4583579908067,1003
1035.7019973061424,1018.1088489521709,1002
1035.199678487318,1017.7136972432204,1002
1035.1239666683255,1018.2409713204348,1002
1036.3157996886723,1017.0731367032074,1000
1034.9984107410085,1018.1412456817685,1001
1035.3534765343768,1019.4239117040937,1002
1035.7897990907654,1018.2503004844662,1002
1038.5566207862662,1019.3865103976128,1002
1036.8049341610565,1017.3832487925497,1001
1035.540004332729,1017.6233590546962,1001
1037.7095060745696,1019.2924151398028,1000
1038.2686759502942,1018.6744058295155,1002
1037.6241281877212,1017.495321424568,1001
1038.3289237388296,1016.9405393750545,1002
1038.3533053616004,1017.0673679371442,1001
1039.1902092161047,1016.6567126713712,1003
1038.3702304931028,1016.3712371835609,1001
1039.8542720973487,1017.50212637849,1001
1037.3393540955435,1016.8494886031378,1001
1037.7451527420346,1016.7537030021508,1000
1037.9567361397717,1017.8752981367716,1002
1037.8258776945665,1015.3045032963253,1002
1036.5501191352873,1017.4357795065667,1001
1037.7970109360735,1017.7378572644111,1001
1036.500399700111,1016.5565665388159,1001
1035.3246758385978,1017.3112629870334,1002
1035.5907392955523,1018.4269150144443,1003
1036.9422051311435,1017.2584072085609,1001
1036.9540726656105,1016.4234828897233,1002
1035.3150808376836,1016.6232539570013,1002
1033.9685764612182,1018.0927964633462,1001
1035.1914119871901,1016.614531146917,1001
1035.3562320116678,1017.8926289359548,1001
1036.18940537296,1017.9740804505614,1002
1034.8257454215502,1018.5249021115701,1002
