x,y,num
201.54261135439438,227.51887412493494,201
201.62484390313867,226.06514707785388,200
200.4983147534695,223.44529194425934,202
200.92030260381497,223.78701081502913,203
200.6629755419788,222.12155476003792,201
200.53178081745477,222.11746871468378,203
201.7125066064372,222.751472425048,202
202.43711014169287,221.96316396857333,202
202.298562412749,222.2843971865316,203
203.29247695390458,221.68761853998183,201
201.91326441885096,222.20560884101633,201
202.24371018595875,221.9935248074327,204
201.70561387825256,221.54058993693027,202
202.45567938925583,222.41418000089826,202
201.10798745264495,222.01424494191312,202
200.54494718960024,220.21816371284604,201
199.63490290452475,220.95717366286692,201
200.52326580571733,220.170353264788,202
201.3648485122637,219.77016789275646,201
202.29441790282135,220.98154339961687,202
202.32935116504763,219.4036395934599,202
202.22586045980935,220.31562324624488,203
202.8907149650081,220.75105063587586,201
203.67014577207502,220.75482942815665,202
204.41557034479965,220.50100577081,202
203.24916884251445,218.15339847632512,201
202.1387112433334,220.27831219849955,202
201.98940928939862,218.150045935988,202
201.87693959541153,218.61264076901668,202
202.6625229233863,217.85553142386308,201
204.64102767668717,218.37643133724058,201
203.58464597273226,217.62936695101183,202
203.424363631498,216.46527421973693,203
204.69667775717414,218.3961496828004,203
204.94051988342304,218.30110963243797,202
205.03607968886425,219.55755368643742,201
204.69181541622845,219.24030268946643,202
204.74060699196886,219.4789698760575,202
202.84285397700282,217.62089473690605,202
202.62677200546403,218.29916235023902,202
203.03911892353955,216.92402781838382,202
202.57223747839424,217.025606649522,202
203.07041981455697,217.52832142872862,201
205.7225096435721,217.77607831581255,201
206.20584694647212,218.25799057295666,201
206.09804120466714,218.23607605143025,201
205.8000706918559,219.2671964683197,202
206.061592702047,220.16958643603726,201
206.18498985723127,219.55087815256266,201
205.5203424734872,218.86659548257148,202
206.0545355390388,217.78989762007552,203
205.11718077993365,216.48836951098363,202
204.8694752899781,217.60463475071862,202
204.65031804450322,215.8702761092276,201
205.90805047546806,215.83967982742345,201
206.58168248995253,215.66893202416745,202
206.84116572948327,215.21845964973568,201
205.92043604440366,215.8433296842428,201
206.05193541869164,216.28302137986344,202
206.28282910998288,216.5203572947183,202
205.30655290681065,218.2334868205641,202
205.2886203381362,216.6346108776417,202
206.5438280697078,218.86867317954466,201
206.19391458251152,217.85222732719893,201
208.3542140317508,218.82016484925595,201
207.9661829791693,218.19952033073824,202
207.16147930256597,218.8104263949536,201
206.95808026798449,217.866569766294,201
208.6320472995035,217.32532348129817,201
206.97707283459914,218.29219638693934,201
207.41274656322554,216.4794425886537,200
206.27681429246775,215.5840831709395,202
207.95352912449297,216.66983497858467,202
206.17678292853662,217.59350869357917,202
207.2124187805225,215.1137101407537,201
207.3552490909808,214.02498810738965,200
207.42568796335368,214.55111126791027,200
207.8358176308089,214.74911283146776,202
207.0607998989697,215.63717402412462,201
207.5687880234548,214.91777061456634,201
209.36426050765346,215.23949190628105,202
207.04900837134556,216.1654134125498,202
208.0573080500442,215.76092773230016,203
208.16493413209508,216.1073295627854,201
208.52542421771685,217.62054306452234,203
209.01276680839769,217.78564427040814,202
207.22961941484604,217.62861002271703,202
209.10113996091107,216.74474550078324,203
208.32125256508854,217.85282446333065,201
208.43440937806744,216.673025939658,201
208.2092956360014,216.7849559393147,203
208.42121787426723,215.5985817817724,201
209.71759471281294,215.11062528561618,203
207.95209739139275,216.7792149417154,200
209.29104434035327,217.02753492512343,201
209.1149234877256,216.90367170252281,202
211.18648903723604,214.82305086464353,201
211.36933095781166,217.75941662098893,201
209.2196046331626,217.69253987129008,200
209.65637820310948,217.0021348504523,201
209.82419496641725,217.6697120674627,201
208.3921587959027,220.0934515642906,202
207.23059354531946,218.13090615652115,202
208.0087763577813,218.63609366985773,201
209.364485048152,220.8775075686878,203
209.07386780774442,219.0219251237215,202
212.47566873118168,218.0548535251011,202
211.1510275251905,217.15920526980625,201
209.66155890056032,217.70893166173434,201
209.18281494826434,217.6539165808455,201
211.64336294619142,218.4642940913146,199
211.1762760076561,219.90636241255686,201
210.55009462413219,219.34890109614028,203
211.3385513424727,218.34982116475484,202
211.47289562663138,218.92223628575255,202
213.29618889867785,219.40236502248572,201
211.25150687102877,218.67567265949404,202
211.07610452032822,218.85685931175567,202
210.38341903934526,218.83933957194094,201
210.64543789868145,220.63422582339967,202
211.1396310745073,220.310766336913,201
213.65268073764625,219.4897630563628,202
211.48968787222105,219.84569934551672,202
212.5253147106959,219.29637145979456,200
210.57800592687076,220.17931657720746,201
211.18431185654376,221.59406713568674,202
211.57650211574412,222.65564421116304,201
211.52582247336005,220.4114185947065,202
211.35325827139587,220.1680051919472,200
212.12456140380414,222.0490222777956,202
211.4389822040279,221.38915382906458,201
211.47425457524758,221.49815382912502,202
211.80621131839254,222.32091242305083,202
211.7234378677597,221.37928282866682,203
212.76945840173317,221.82038642590436,201
212.05663160281912,222.37981302880638,203
214.3033014508997,222.77847712334128,200
213.06093630323414,220.98241454564683,201
211.48055512861424,222.78911640907748,202
213.58459569796224,223.17290423472707,201
213.06343652012714,223.3468624188162,201
213.69364001666702,222.37490324920444,201
212.94056092093348,222.5497403571413,203
214.65850916019394,223.3919421412948,203
214.1806319421673,223.89606375019196,203
214.18593552524476,223.43898212014662,201
213.2969886233694,222.80941623036838,202
212.716836863667,222.78457350097963,201
213.31244053808226,222.83520850813585,202
208.42749642488553,220.25196603614282,200
207.7331337160634,218.98961141593966,201
207.8914630574634,219.76549571239204,202
205.07662438937317,220.6619069365557,201
206.24717977457962,219.24851780547758,202
206.54964514504454,220.2813769195305,201
206.21571377292778,221.71988724884392,201
207.39908775658267,220.1993870307706,200
208.22801343421384,220.64681833570282,200
209.64766850493064,220.37524653941054,200
207.24796565855428,220.25369922509586,201
208.39790494581837,222.63609402103697,201
207.88784298856805,220.6107981116348,199
207.28609631861926,220.41808681074943,200
206.70237587691264,221.04946096726394,201
206.1229798943084,222.0553129127382,201
206.1122120634232,223.011535920299,201
206.00236974427057,221.70341553833615,200
205.0349034134012,222.55135326851965,200
205.1843901342379,222.62814313305063,201
203.9078078325399,224.07402550240778,201
204.17462132668263,222.09476425041865,201
206.53441284643185,222.8095863975086,200
207.89906013570467,220.85574849607522,200
207.06477202725452,221.4122453821889,202
209.37672352307163,221.71710644298642,201
209.46972381027558,223.44192460415243,202
208.96836000507014,222.41599158660242,201
207.93859228666764,223.67945696293117,201
208.75406404365063,223.04485007182134,200
207.21416680540483,223.6814841356204,201
206.18797151762152,224.3503345809298,200
206.08035077334065,223.8385701479948,200
204.35427337743826,222.85399240925076,200
205.07254092427885,223.90148857521342,199
205.4479712890912,225.0294763223422,202
207.65265156781274,223.52604880523188,200
206.74686965839655,224.10174792161857,200
207.02223840102826,224.1062520628695,201
206.66371111214724,224.2763608310822,201
207.80505299933446,223.36504470029027,201
209.45651193147657,223.8061007465049,200
210.0428722559516,224.0591447889728,202
210.2545392842527,224.04180474292124,200
206.819660270547,223.90110780884677,201
203.49241972524464,224.45086710840363,201
204.70039798276028,226.30967403624018,201
204.1119117279426,226.2477355918333,201
204.0502915202231,227.32081749152312,201
204.559326313734,227.10577330883265,200
206.16150142142246,227.01131313244068,201
207.23290474054758,227.15654724452114,202
210.00837537313663,226.0187931657424,200
208.51369143539532,227.9108799328787,200
210.19958823472933,225.13925088591157,200
210.44099348727573,226.84915192243955,201
209.56232022551984,225.17361078183572,200
208.25376529074424,224.86026781966106,201
207.5550720078999,224.47018707447657,199
207.93769126591602,223.63353415282265,201
208.97339892969535,226.48580186359544,200
208.61637692101775,226.24556335660324,202
208.31556257840887,226.04350239665655,201
209.3782625044453,225.71771784383657,199
208.45789620065582,227.10603877737168,201
207.96360031925178,225.1640835263779,201
208.2697061412567,225.31863337175082,200
207.2017268067573,223.46891570416838,200
209.19354199590225,225.21893412276694,201
207.02920126867502,224.08265833085534,200
207.07445228417765,224.16371289408826,200
208.06813616639627,224.71374590725006,200
207.27126029366107,224.80641508230687,201
204.51973635406551,224.2607808203064,201
204.4899664309372,225.95517180175796,201
205.30507823142736,225.94568362425912,201
204.847160607991,225.7983499631992,200
205.92000631515748,225.48948449232785,200
205.66541586565884,224.8443611237194,201
206.0040992066672,225.37849854075608,201
207.11234694549464,225.55140119184838,201
207.01570538834034,225.01467755987474,201
206.6977914414968,224.7650929594813,200
206.61050422985315,225.37833553019334,201
206.84693725556005,225.60032087561294,200
206.87300154892543,226.51929415972597,202
208.41248586871703,226.37049682675354,200
206.8671392284346,225.57897252165,201
206.9604735729582,226.00724852904327,202
207.74110413722755,227.24366791812062,201
206.9898775727915,227.8729880567725,200
